,no2poly_m3_h,fe_m3_h,ts_mg_L,no2con_hz,no2conp_hz,feed_m3_h,dehydro_hz,screw_mm,no1poly_m3_h,con_pre_mpa
1392,0.325,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1393,0.325,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1394,0.325,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1395,0.325,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1396,0.325,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1397,0.325,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1398,0.325,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1399,0.325,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1400,0.35000000000000003,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1401,0.35000000000000003,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1402,0.35000000000000003,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1403,0.35000000000000003,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1404,0.35000000000000003,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1405,0.35000000000000003,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1406,0.35000000000000003,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1407,0.35000000000000003,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1408,0.35000000000000003,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1409,0.35000000000000003,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1410,0.35000000000000003,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1411,0.35000000000000003,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1412,0.35000000000000003,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1413,0.35000000000000003,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1414,0.35000000000000003,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1415,0.35000000000000003,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1416,0.35000000000000003,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1417,0.35000000000000003,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1418,0.35000000000000003,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1419,0.35000000000000003,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1420,0.35000000000000003,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1421,0.35000000000000003,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1422,0.35000000000000003,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1423,0.35000000000000003,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1424,0.35000000000000003,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1425,0.35000000000000003,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1426,0.35000000000000003,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1427,0.35000000000000003,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1428,0.35000000000000003,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1429,0.35000000000000003,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1430,0.35000000000000003,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1431,0.35000000000000003,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1432,0.35000000000000003,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1433,0.35000000000000003,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1434,0.35000000000000003,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1435,0.35000000000000003,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1436,0.35000000000000003,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1437,0.35000000000000003,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1438,0.35000000000000003,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1439,0.35000000000000003,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1440,0.35000000000000003,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1441,0.35000000000000003,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1442,0.35000000000000003,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1443,0.35000000000000003,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1444,0.35000000000000003,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1445,0.35000000000000003,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1446,0.35000000000000003,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1447,0.35000000000000003,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1448,0.35000000000000003,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1449,0.35000000000000003,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1450,0.35000000000000003,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1451,0.35000000000000003,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1452,0.35000000000000003,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1453,0.35000000000000003,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1454,0.35000000000000003,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1455,0.35000000000000003,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1456,0.35000000000000003,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1457,0.35000000000000003,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1458,0.35000000000000003,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1459,0.35000000000000003,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1460,0.35000000000000003,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1461,0.35000000000000003,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1462,0.35000000000000003,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1463,0.35000000000000003,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1464,0.35000000000000003,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1465,0.35000000000000003,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1466,0.35000000000000003,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1467,0.35000000000000003,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1468,0.35000000000000003,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1469,0.35000000000000003,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1470,0.35000000000000003,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1471,0.35000000000000003,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1472,0.35000000000000003,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1473,0.35000000000000003,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1474,0.35000000000000003,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1475,0.35000000000000003,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1476,0.35000000000000003,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1477,0.35000000000000003,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1478,0.35000000000000003,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1479,0.35000000000000003,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1480,0.35000000000000003,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1481,0.35000000000000003,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1482,0.35000000000000003,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1483,0.35000000000000003,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1484,0.35000000000000003,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1485,0.35000000000000003,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1486,0.35000000000000003,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1487,0.35000000000000003,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1488,0.35000000000000003,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1489,0.35000000000000003,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1490,0.35000000000000003,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1491,0.35000000000000003,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1492,0.35000000000000003,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1493,0.35000000000000003,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1494,0.35000000000000003,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1495,0.35000000000000003,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1496,0.35000000000000003,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1497,0.35000000000000003,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1498,0.35000000000000003,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1499,0.35000000000000003,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1500,0.375,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1501,0.375,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1502,0.375,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1503,0.375,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1504,0.375,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1505,0.375,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1506,0.375,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1507,0.375,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1508,0.375,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1509,0.375,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1510,0.375,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1511,0.375,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1512,0.375,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1513,0.375,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1514,0.375,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1515,0.375,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1516,0.375,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1517,0.375,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1518,0.375,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1519,0.375,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1520,0.375,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1521,0.375,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1522,0.375,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1523,0.375,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1524,0.375,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1525,0.375,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1526,0.375,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1527,0.375,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1528,0.375,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1529,0.375,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1530,0.375,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1531,0.375,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1532,0.375,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1533,0.375,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1534,0.375,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1535,0.375,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1536,0.375,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1537,0.375,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1538,0.375,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1539,0.375,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1540,0.375,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1541,0.375,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1542,0.375,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1543,0.375,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1544,0.375,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1545,0.375,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1546,0.375,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1547,0.375,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1548,0.375,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1549,0.375,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1550,0.375,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1551,0.375,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1552,0.375,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1553,0.375,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1554,0.375,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1555,0.375,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1556,0.375,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1557,0.375,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1558,0.375,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1559,0.375,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1560,0.375,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1561,0.375,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1562,0.375,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1563,0.375,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1564,0.375,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1565,0.375,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1566,0.375,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1567,0.375,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1568,0.375,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1569,0.375,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1570,0.375,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1571,0.375,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1572,0.375,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1573,0.375,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1574,0.375,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1575,0.375,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1576,0.375,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1577,0.375,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1578,0.375,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1579,0.375,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1580,0.375,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1581,0.375,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1582,0.375,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1583,0.375,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1584,0.375,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1585,0.375,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1586,0.375,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1587,0.375,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1588,0.375,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1589,0.375,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1590,0.375,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1591,0.375,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1592,0.375,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1593,0.375,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1594,0.375,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1595,0.375,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1596,0.375,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1597,0.375,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1598,0.375,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1599,0.375,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1600,0.4,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1601,0.4,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1602,0.4,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1603,0.4,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1604,0.4,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1605,0.4,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1606,0.4,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1607,0.4,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1608,0.4,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1609,0.4,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1610,0.4,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1611,0.4,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1612,0.4,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1613,0.4,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1614,0.4,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1615,0.4,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1616,0.4,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1617,0.4,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1618,0.4,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1619,0.4,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1620,0.4,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1621,0.4,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1622,0.4,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1623,0.4,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1624,0.4,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1625,0.4,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1626,0.4,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1627,0.4,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1628,0.4,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1629,0.4,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1630,0.4,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1631,0.4,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1632,0.4,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1633,0.4,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1634,0.4,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1635,0.4,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1636,0.4,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1637,0.4,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1638,0.4,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1639,0.4,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1640,0.4,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1641,0.4,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1642,0.4,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1643,0.4,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1644,0.4,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1645,0.4,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1646,0.4,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1647,0.4,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1648,0.4,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1649,0.4,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1650,0.4,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1651,0.4,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1652,0.4,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1653,0.4,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1654,0.4,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1655,0.4,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1656,0.4,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1657,0.4,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1658,0.4,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1659,0.4,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1660,0.4,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1661,0.4,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1662,0.4,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1663,0.4,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1664,0.4,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1665,0.4,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1666,0.4,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1667,0.4,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1668,0.4,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1669,0.4,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1670,0.4,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1671,0.4,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1672,0.4,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1673,0.4,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1674,0.4,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1675,0.4,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1676,0.4,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1677,0.4,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1678,0.4,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1679,0.4,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1680,0.4,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1681,0.4,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1682,0.4,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
1683,0.4,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
